sentence,depth
"The nurse with great enthusiasm that The writer that The nurse in the library supported praised, is singing eagerly.",2
The writer in the garden is singing calmly.,0
"The dog from the village, is dancing.",0
"The child that The dog that The player from the city that The girl with red shoes met encouraged recognized, is resting.",3
The player from the city is sleeping slowly.,0
"The scientist near the school that The nurse in the garden that The scientist from the village that The professor near the school supported blamed admired, jumps high sadly.",3
"The child from the city that The actor with red shoes that The writer by the river that The artist during the morning praised ignored saw, is walking carefully.",3
"The boy that The scientist with great enthusiasm that The professor from the city liked watched, runs fast carefully.",2
The professor in the garden that The professor with great enthusiasm that The actor in the library that The actor from the city called supported called is singing calmly.,3
"The nurse from the city that The actor from the village that The boy in the garden followed encouraged, is walking.",2
"The artist with red shoes that The writer with red shoes that The boy during the morning saw recognized, is writing angrily.",2
The writer from the city that The dog with great enthusiasm that The doctor during the morning that The girl in the library that The professor during the morning that The dog from the city scolded called ignored helped helped is laughing happily.,5
The cat in the library that The doctor near the school that The scientist by the river that The writer by the river that The farmer from the city chased helped followed met is studying sadly.,4
"The dog in the library, is laughing sadly.",0
The manager with great enthusiasm that The farmer in the library that The dog near the school saw followed is studying.,2
The actor by the river that The doctor from the village that The child from the city that The professor in the garden visited liked followed is reading eagerly.,3
"The teacher in the library that The dog by the river that The singer from the village that The actor during the morning that The scientist near the school scolded supported saw liked, is shouting silently.",4
The professor by the river that The artist from the village that The player blamed questioned is shouting.,2
The lawyer near the school that The boy by the river ignored runs fast.,1
The actor from the village is resting.,0
"The player with great enthusiasm that The actor near the school blamed, is dancing.",1
"The manager with red shoes that The player from the city that The child with great enthusiasm followed followed, is dancing calmly.",2
"The professor with great enthusiasm that The engineer from the village that The player from the city encouraged followed, jumps high slowly.",2
The scientist in the garden that The manager with great enthusiasm that The nurse near the school that The professor with great enthusiasm that The girl with red shoes questioned scolded admired saw is reading sadly.,4
The artist by the river that The girl by the river that The child by the river liked met is dancing slowly.,2
The student with great enthusiasm that The nurse by the river that The artist from the village followed chased runs fast.,2
"The teacher by the river, is dancing.",0
The lawyer from the village that The teacher in the garden that The actor in the library supported encouraged is barking.,2
The actor with red shoes that The artist by the river that The player with great enthusiasm that The student from the city that The scientist with red shoes called called followed watched is reading.,4
The farmer near the school that The doctor during the morning that The boy from the village that The doctor with great enthusiasm called encouraged saw is writing.,3
"The engineer in the library, is dancing.",0
"The teacher in the garden that The student near the school ignored, is walking silently.",1
The girl that The farmer during the morning saw is singing angrily.,1
The player from the village that The farmer with red shoes chased is barking.,1
The student from the village that The boy in the garden that The nurse near the school ignored encouraged is shouting quickly.,2
"The teacher with great enthusiasm, is sleeping.",0
The student with great enthusiasm that The child in the library that The dog with red shoes that The player in the library that The girl from the city that The singer in the garden questioned watched helped helped admired is walking silently.,5
"The dog that The professor with red shoes that The nurse near the school scolded liked, is writing happily.",2
The lawyer with great enthusiasm that The dog near the school recognized is studying.,1
The student that The singer by the river questioned is dancing eagerly.,1
"The player in the garden, is smiling happily.",0
The dog in the library that The cat in the garden encouraged is writing silently.,1
"The professor by the river, is smiling slowly.",0
The engineer with red shoes that The boy with great enthusiasm that The dog liked praised is writing slowly.,2
"The writer near the school that The student with red shoes saw, is laughing silently.",1
"The artist near the school, is dancing eagerly.",0
"The child with great enthusiasm that The engineer with red shoes that The boy from the city that The scientist with red shoes encouraged ignored watched, is shouting happily.",3
"The writer from the city that The girl by the river that The manager admired followed, jumps high sadly.",2
"The player in the garden, is walking.",0
"The girl by the river that The manager from the city that The nurse during the morning that The nurse from the village that The artist from the village encouraged praised recognized recognized, is laughing carefully.",4
The farmer in the library that The nurse by the river called is studying quickly.,1
The professor in the garden is shouting.,0
"The engineer, is singing.",0
The boy that The boy that The nurse in the library that The engineer near the school that The cat by the river that The singer from the city chased visited called praised chased is reading happily.,5
"The cat in the garden that The actor with great enthusiasm that The boy in the library called saw, is resting calmly.",2
"The artist that The engineer in the garden liked, is reading.",1
The nurse in the library that The player that The artist by the river liked saw is working calmly.,2
"The actor in the library that The writer during the morning that The professor during the morning that The doctor with red shoes that The singer with red shoes blamed chased helped watched, jumps high.",4
"The professor from the city that The boy from the village that The nurse from the village that The player that The cat encouraged helped praised ignored, is working.",4
"The child with red shoes that The child with red shoes that The nurse in the garden that The player during the morning liked blamed ignored, is barking.",3
"The scientist in the library that The professor during the morning that The farmer from the village that The child in the garden saw questioned met, is shouting.",3
"The lawyer from the village that The student from the village that The nurse from the village that The writer that The cat supported chased scolded helped, is dancing happily.",4
"The farmer near the school that The teacher with red shoes that The boy with great enthusiasm that The student with red shoes that The nurse with red shoes that The writer during the morning praised encouraged ignored watched chased, is singing.",5
The actor with red shoes that The lawyer near the school that The child by the river followed liked is shouting happily.,2
"The boy by the river that The child from the village questioned, is dancing.",1
The boy in the library that The artist with great enthusiasm that The dog near the school supported called is writing proudly.,2
The player runs fast carefully.,0
The writer during the morning that The teacher during the morning that The girl in the library that The singer with great enthusiasm that The engineer in the library encouraged chased helped scolded is shouting.,4
"The cat from the city that The teacher from the village that The manager that The child with red shoes scolded liked met, is walking angrily.",3
The girl during the morning that The doctor in the garden that The engineer in the library that The engineer with great enthusiasm recognized questioned scolded is walking happily.,3
The boy by the river that The teacher from the city called runs fast.,1
"The professor by the river that The student in the library that The student in the garden that The scientist near the school helped recognized watched, is smiling calmly.",3
The professor during the morning that The manager with great enthusiasm praised is sleeping carefully.,1
"The boy in the library, is singing.",0
"The lawyer from the village, is shouting.",0
"The lawyer with red shoes that The farmer in the garden that The doctor from the village watched ignored, is shouting.",2
"The cat with red shoes that The lawyer in the library visited, is singing calmly.",1
"The professor by the river that The writer from the city saw, runs fast.",1
"The doctor during the morning, is sleeping quickly.",0
"The writer during the morning that The player from the village that The professor near the school called admired, is resting eagerly.",2
The doctor from the city is shouting.,0
"The student that The girl near the school that The child from the village that The girl during the morning that The student during the morning ignored followed questioned watched, jumps high happily.",4
"The actor that The engineer in the garden that The singer in the library visited praised, is walking happily.",2
The actor with great enthusiasm that The writer in the library that The boy with great enthusiasm that The player in the garden that The dog near the school that The girl by the river visited encouraged encouraged ignored watched is working calmly.,5
"The nurse during the morning that The teacher from the village chased, is writing slowly.",1
"The girl from the city that The dog during the morning that The engineer with red shoes that The actor that The nurse with great enthusiasm supported praised encouraged called, is resting.",4
"The actor from the village that The girl with great enthusiasm that The manager near the school that The engineer from the city that The scientist during the morning that The student with great enthusiasm supported supported liked liked ignored, is smiling.",5
The dog in the garden that The lawyer during the morning watched is dancing.,1
"The actor in the garden, is writing happily.",0
"The singer by the river that The teacher by the river that The student in the garden that The writer in the garden that The artist from the village that The nurse in the library watched scolded visited questioned visited, is singing quickly.",5
"The scientist during the morning, is writing silently.",0
"The professor with red shoes, is writing proudly.",0
"The girl from the village that The professor by the river that The engineer in the garden scolded supported, is barking.",2
"The cat from the village, runs fast slowly.",0
"The artist in the garden that The child near the school that The doctor from the city that The boy from the village that The girl in the library that The actor with great enthusiasm called blamed recognized visited visited, is resting calmly.",5
The actor from the city that The student that The writer near the school followed saw is studying silently.,2
The artist in the library that The cat by the river that The player that The actor that The lawyer in the garden praised saw helped ignored is reading proudly.,4
The dog in the library that The nurse with great enthusiasm that The student in the garden called liked is reading sadly.,2
"The child with red shoes that The writer with red shoes called, is resting.",1
"The singer with red shoes that The dog in the library that The lawyer from the city that The girl with great enthusiasm that The lawyer from the village that The professor questioned liked watched helped visited, is walking angrily.",5
"The player in the library that The boy by the river that The manager in the library that The boy during the morning that The player from the city that The cat during the morning recognized recognized visited followed called, is singing.",5
"The professor during the morning that The lawyer that The nurse during the morning that The doctor from the village ignored scolded liked, is reading.",3
"The professor during the morning, is shouting.",0
"The engineer with great enthusiasm that The student by the river called, is working sadly.",1
"The cat near the school that The professor by the river that The doctor with red shoes that The scientist by the river that The manager chased liked chased scolded, is walking eagerly.",4
The writer near the school that The student with great enthusiasm that The teacher from the village chased praised is reading.,2
"The doctor by the river that The girl with red shoes liked, is reading.",1
"The manager near the school that The professor with red shoes that The artist from the city blamed supported, jumps high.",2
"The scientist in the garden that The player near the school that The girl in the garden called watched, is smiling.",2
The dog from the village that The child with great enthusiasm that The doctor by the river admired encouraged is writing.,2
The boy in the garden that The scientist with red shoes that The student with red shoes that The teacher near the school blamed helped recognized is sleeping slowly.,3
"The manager that The artist that The artist from the village that The manager during the morning that The manager in the library that The writer near the school watched encouraged recognized scolded scolded, is resting proudly.",5
"The dog from the village that The player with great enthusiasm that The farmer during the morning that The engineer in the garden that The doctor near the school chased chased saw saw, is laughing.",4
The teacher by the river is resting silently.,0
"The doctor during the morning that The professor in the garden that The student in the library that The writer with great enthusiasm that The manager near the school supported admired chased ignored, is studying quickly.",4
The boy from the village is dancing quickly.,0
"The professor with red shoes that The cat with great enthusiasm helped, is sleeping.",1
"The manager from the village that The lawyer in the garden saw, is sleeping silently.",1
"The doctor in the library that The manager that The manager from the village that The student during the morning supported watched encouraged, is singing angrily.",3
"The nurse during the morning that The doctor with great enthusiasm that The boy from the village that The farmer with red shoes that The artist in the garden that The manager in the library called followed blamed ignored admired, is resting.",5
The scientist with great enthusiasm that The actor with great enthusiasm that The nurse with great enthusiasm questioned admired is smiling.,2
"The singer with red shoes that The dog that The player with great enthusiasm ignored liked, is writing happily.",2
The teacher in the garden that The doctor that The child in the garden supported followed is sleeping carefully.,2
The student with great enthusiasm that The singer near the school that The lawyer with red shoes that The teacher with great enthusiasm watched questioned chased is singing.,3
"The student that The doctor with red shoes that The lawyer in the garden that The student in the library encouraged encouraged helped, is writing.",3
"The cat in the garden that The farmer by the river ignored, is reading happily.",1
The artist from the village that The farmer during the morning that The dog with great enthusiasm that The writer during the morning ignored questioned called is sleeping.,3
"The singer in the garden that The nurse in the garden saw, is working carefully.",1
The farmer that The nurse from the city that The girl by the river that The writer in the garden that The writer during the morning liked watched saw praised jumps high calmly.,4
The engineer with great enthusiasm that The manager in the library that The teacher that The farmer near the school that The writer during the morning met recognized supported helped is working calmly.,4
"The artist in the garden that The manager with red shoes praised, is reading.",1
The player near the school that The student that The boy with great enthusiasm that The lawyer with red shoes that The manager from the village that The boy in the garden chased followed encouraged visited liked is barking carefully.,5
The child in the library that The nurse near the school helped is smiling.,1
"The singer from the city that The nurse that The writer from the village liked supported, is smiling.",2
"The student with red shoes that The manager with red shoes that The artist from the village that The artist near the school that The scientist by the river that The artist in the library saw praised recognized called scolded, is barking.",5
"The teacher during the morning that The writer during the morning that The dog during the morning that The professor from the city that The cat from the village that The manager by the river followed admired supported helped called, is smiling.",5
The cat is working carefully.,0
"The nurse by the river that The doctor in the garden that The scientist from the city that The engineer in the garden that The teacher with red shoes that The actor from the city liked chased recognized questioned ignored, is shouting carefully.",5
The manager with great enthusiasm that The nurse that The doctor during the morning that The actor from the village saw watched called is barking.,3
The nurse that The scientist with great enthusiasm that The engineer by the river that The nurse from the city that The writer with red shoes followed met praised visited runs fast.,4
The engineer in the garden that The player in the library that The player with great enthusiasm that The cat from the city that The nurse from the village that The cat with red shoes encouraged recognized chased ignored scolded is working eagerly.,5
"The girl with great enthusiasm that The professor in the garden that The student with great enthusiasm liked recognized, is sleeping.",2
"The manager from the village that The girl in the garden that The doctor called ignored, is singing.",2
"The manager during the morning that The artist with red shoes that The player from the village blamed blamed, is smiling sadly.",2
The lawyer by the river that The lawyer that The nurse in the library that The teacher by the river visited supported praised is sleeping happily.,3
"The artist with great enthusiasm that The cat in the library blamed, is sleeping.",1
"The engineer with great enthusiasm that The engineer with red shoes saw, is dancing carefully.",1
The scientist by the river that The engineer with red shoes that The professor during the morning blamed met is sleeping.,2
"The player in the library that The writer during the morning praised, is reading.",1
The scientist that The farmer with great enthusiasm that The actor from the village chased admired is sleeping slowly.,2
The professor during the morning that The singer that The player during the morning that The cat in the library encouraged saw visited is smiling happily.,3
"The boy from the city that The dog that The girl during the morning that The boy with great enthusiasm that The writer during the morning scolded liked recognized visited, is dancing eagerly.",4
The teacher in the garden that The artist with great enthusiasm that The scientist that The manager during the morning admired liked questioned is studying.,3
"The farmer during the morning that The manager with red shoes that The player near the school that The player with great enthusiasm that The child by the river that The singer from the city watched encouraged helped ignored scolded, runs fast carefully.",5
The dog by the river that The professor from the village that The actor in the library met liked is studying angrily.,2
"The player with great enthusiasm, is writing silently.",0
The farmer with red shoes that The cat from the city that The dog with great enthusiasm that The nurse with great enthusiasm that The manager from the village that The child during the morning blamed met blamed admired scolded is shouting.,5
The student from the city that The writer from the village that The manager during the morning that The scientist during the morning that The dog with great enthusiasm that The scientist in the library admired liked ignored helped questioned is singing proudly.,5
"The singer near the school that The cat by the river that The actor in the garden that The student in the library supported praised blamed, is barking.",3
"The professor with great enthusiasm that The player during the morning that The manager during the morning that The boy in the library that The girl during the morning that The engineer with red shoes called met ignored recognized blamed, is dancing happily.",5
The actor during the morning that The cat near the school that The singer called watched is singing.,2
"The boy with great enthusiasm that The lawyer with great enthusiasm that The lawyer in the garden that The player with great enthusiasm admired recognized followed, jumps high.",3
The farmer during the morning is barking.,0
"The writer in the library, is sleeping happily.",0
The artist during the morning is reading.,0
"The nurse near the school, is studying eagerly.",0
"The girl from the city that The child with red shoes that The player with great enthusiasm that The child in the garden that The artist with red shoes saw recognized helped followed, is reading eagerly.",4
"The cat with red shoes that The singer in the library followed, is resting.",1
The teacher from the village that The professor from the village that The boy with red shoes that The doctor near the school admired met blamed is working.,3
The lawyer in the garden that The actor from the village that The player with great enthusiasm blamed recognized is laughing happily.,2
"The professor by the river that The boy that The artist by the river visited watched, is writing quickly.",2
"The lawyer in the library that The child by the river visited, is smiling sadly.",1
"The lawyer with great enthusiasm that The boy with great enthusiasm that The farmer with great enthusiasm that The writer from the city scolded called praised, is barking.",3
The cat in the library jumps high slowly.,0
"The dog from the city that The professor with great enthusiasm that The dog scolded praised, is walking angrily.",2
The student from the village that The player in the library that The nurse that The actor during the morning admired ignored helped is writing.,3
"The player with great enthusiasm, is barking.",0
"The engineer near the school that The child admired, is barking.",1
"The student in the library that The teacher by the river that The writer from the city that The teacher during the morning praised helped scolded, is resting carefully.",3
"The professor in the library that The doctor with red shoes that The teacher from the city that The girl from the village that The professor by the river watched helped saw questioned, is walking happily.",4
The player near the school is dancing carefully.,0
"The dog from the city that The girl from the village liked, is smiling.",1
"The dog that The boy near the school that The student by the river that The singer near the school that The dog during the morning supported met met watched, is reading.",4
The artist near the school that The cat during the morning that The player that The engineer in the library that The lawyer during the morning that The engineer in the garden visited blamed chased supported called is barking.,5
The teacher in the garden that The actor from the city that The artist that The lawyer by the river scolded helped admired jumps high happily.,3
"The lawyer from the village that The engineer that The boy during the morning watched helped, is shouting eagerly.",2
The teacher in the library that The singer with great enthusiasm liked is reading silently.,1
"The writer in the library, is sleeping.",0
"The manager during the morning that The writer in the library admired, is shouting.",1
The scientist by the river that The scientist by the river that The student from the city that The manager with red shoes that The professor in the library met followed recognized liked is walking proudly.,4
The boy from the city is sleeping.,0
"The singer from the village that The boy in the library met, is laughing.",1
"The child in the garden that The teacher in the garden that The actor with red shoes that The cat near the school that The lawyer during the morning that The manager in the library blamed praised met visited questioned, is working happily.",5
The professor that The manager near the school that The student blamed saw is dancing.,2
The boy with red shoes is smiling.,0
"The singer by the river that The farmer from the city that The teacher with red shoes that The singer from the city visited admired encouraged, jumps high.",3
"The student with red shoes that The artist in the garden that The professor during the morning that The doctor that The lawyer during the morning that The dog in the library encouraged praised called encouraged recognized, is dancing.",5
The farmer with red shoes is dancing calmly.,0
"The scientist that The boy near the school blamed, is singing eagerly.",1
The boy from the city is barking.,0
The scientist in the library that The dog with red shoes that The student during the morning that The student near the school admired supported scolded is studying proudly.,3
The doctor in the garden that The manager in the garden that The child in the garden praised saw is writing.,2
"The lawyer with great enthusiasm that The engineer during the morning that The player in the library that The scientist with great enthusiasm watched visited followed, jumps high.",3
"The doctor by the river that The boy in the library that The writer during the morning helped watched, is shouting.",2
"The player near the school that The singer from the city that The dog in the garden chased watched, is singing quickly.",2
"The nurse by the river that The boy from the city that The dog with great enthusiasm that The student with red shoes scolded encouraged recognized, is barking calmly.",3
"The singer in the library, is reading.",0
"The student in the garden that The actor with great enthusiasm that The scientist in the garden that The student from the village questioned met encouraged, runs fast.",3
"The writer with great enthusiasm, is barking quickly.",0
The actor that The dog near the school supported is smiling angrily.,1
The player from the village is dancing.,0
The scientist by the river that The child in the garden that The artist with red shoes that The farmer near the school that The manager during the morning that The actor from the city met watched praised admired called is writing silently.,5
The manager in the garden that The teacher with great enthusiasm ignored is dancing sadly.,1
"The girl from the city that The dog by the river that The teacher that The artist from the village that The engineer in the garden that The teacher from the city ignored saw admired met watched, is sleeping calmly.",5
The singer near the school that The dog in the library that The boy during the morning that The doctor from the village questioned helped ignored is resting.,3
"The student in the library that The artist in the garden that The student from the city that The artist with red shoes that The professor from the village questioned praised called saw, is laughing.",4
The artist in the library that The actor near the school that The cat in the garden that The writer with great enthusiasm that The teacher in the garden that The player by the river chased helped liked followed admired is dancing carefully.,5
The student from the city that The dog in the garden that The manager in the library that The singer in the garden followed chased recognized is barking proudly.,3
The cat in the library that The farmer with great enthusiasm called jumps high.,1
"The manager by the river, is smiling.",0
The dog from the city jumps high sadly.,0
"The player in the library, is reading carefully.",0
"The boy by the river that The player supported, is shouting silently.",1
The student during the morning that The professor from the city that The child that The farmer by the river that The player with red shoes that The doctor by the river chased called visited called praised is studying.,5
The girl during the morning that The singer with great enthusiasm that The farmer by the river met met is working quickly.,2
The scientist by the river runs fast.,0
"The boy with great enthusiasm that The artist from the city that The boy from the village that The singer with great enthusiasm watched praised recognized, jumps high eagerly.",3
"The actor in the garden that The nurse that The writer that The player with great enthusiasm called called encouraged, jumps high proudly.",3
The writer in the library that The dog by the river followed is studying.,1
"The engineer near the school, is studying.",0
The boy from the city that The manager in the garden that The player in the garden watched liked is barking eagerly.,2
"The player from the city, is working eagerly.",0
The lawyer that The writer with red shoes followed is laughing.,1
The doctor during the morning that The boy with red shoes that The doctor near the school that The student near the school that The scientist with great enthusiasm praised blamed met recognized is resting.,4
"The student by the river that The professor in the garden that The dog that The engineer with great enthusiasm supported praised followed, is walking happily.",3
The teacher with great enthusiasm that The professor from the city that The singer near the school that The girl during the morning that The scientist in the garden called questioned chased watched is shouting quickly.,4
"The singer by the river that The manager by the river that The child from the village that The doctor with red shoes watched called ignored, is writing.",3
"The teacher near the school, is singing.",0
The artist during the morning that The writer in the library encouraged is writing.,1
The player with great enthusiasm that The lawyer with great enthusiasm supported is dancing happily.,1
"The lawyer during the morning that The cat from the village that The cat by the river that The doctor from the city chased met praised, jumps high proudly.",3
The manager during the morning that The cat in the library that The girl with red shoes that The cat from the village that The scientist in the garden that The girl from the village praised supported admired visited ignored is laughing eagerly.,5
"The writer with great enthusiasm that The engineer by the river that The dog near the school that The lawyer followed supported met, runs fast.",3
"The student from the city that The scientist by the river that The student by the river that The engineer during the morning that The professor that The scientist near the school liked watched encouraged visited chased, is laughing.",5
The artist in the library that The doctor from the village that The scientist with red shoes admired questioned is writing angrily.,2
"The actor by the river that The artist near the school that The girl near the school that The actor praised praised visited, jumps high eagerly.",3
The manager from the city that The cat in the library that The girl in the library called supported is shouting.,2
"The farmer during the morning that The doctor during the morning that The artist from the village that The artist that The doctor in the garden that The artist with great enthusiasm helped ignored saw chased liked, is walking eagerly.",5
The dog from the village runs fast eagerly.,0
"The writer, is writing.",0
The artist in the garden that The professor by the river that The teacher that The player that The professor with red shoes that The scientist in the library recognized blamed encouraged praised visited is smiling sadly.,5
"The singer with red shoes that The child with red shoes that The professor that The scientist with red shoes that The nurse in the library that The student in the garden chased visited supported praised ignored, jumps high quickly.",5
The scientist in the library that The player from the city that The player that The girl with great enthusiasm that The engineer that The engineer with red shoes encouraged visited liked liked ignored is resting.,5
The teacher near the school that The singer that The doctor from the village that The lawyer from the city that The lawyer in the garden visited followed saw followed is smiling.,4
The girl near the school that The teacher with great enthusiasm admired is barking.,1
"The child near the school that The lawyer from the city that The professor by the river that The player during the morning helped ignored scolded, is studying silently.",3
"The lawyer in the library that The scientist in the library recognized, jumps high.",1
The professor in the garden that The dog in the garden that The boy in the garden that The girl with great enthusiasm that The manager with great enthusiasm that The child liked called ignored visited followed is laughing silently.,5
The student by the river is resting.,0
The child in the library is sleeping happily.,0
The actor with red shoes that The girl during the morning that The singer in the garden visited encouraged is walking.,2
"The engineer, is working.",0
The teacher from the city that The artist near the school that The manager near the school that The artist that The artist in the library that The cat near the school supported helped questioned helped chased is working silently.,5
The child from the city that The girl with great enthusiasm that The actor from the village liked blamed is studying calmly.,2
The cat during the morning that The farmer in the library that The manager from the city that The boy from the village that The cat by the river helped followed liked met jumps high.,4
The student in the library that The boy in the library that The professor by the river that The doctor in the library that The student in the library saw supported encouraged visited is shouting carefully.,4
The scientist that The farmer by the river that The writer with red shoes that The actor with great enthusiasm that The singer from the village that The farmer by the river followed recognized ignored helped followed is resting quickly.,5
"The manager by the river that The boy from the village that The player that The teacher from the village that The lawyer from the city that The artist with red shoes watched visited followed recognized admired, is smiling calmly.",5
"The manager with great enthusiasm that The girl with great enthusiasm that The engineer by the river supported watched, is working sadly.",2
"The artist near the school that The artist in the library that The girl from the village that The singer from the city that The writer in the library encouraged visited encouraged scolded, is shouting sadly.",4
"The farmer near the school that The farmer in the garden that The student during the morning that The scientist by the river that The doctor near the school that The professor with great enthusiasm watched watched supported recognized saw, is resting proudly.",5
The singer with great enthusiasm that The manager in the garden that The player praised chased is writing.,2
"The scientist from the village that The farmer during the morning that The cat by the river that The doctor that The child from the village that The player by the river supported saw admired followed scolded, is studying.",5
The doctor that The lawyer from the village that The manager that The dog with red shoes that The farmer admired admired ignored ignored is shouting slowly.,4
The nurse with great enthusiasm that The doctor with great enthusiasm that The boy in the garden admired supported is writing slowly.,2
The scientist from the village that The actor followed runs fast angrily.,1
"The dog in the garden, is dancing.",0
The singer in the library is sleeping.,0
"The professor by the river that The farmer by the river liked, is sleeping slowly.",1
"The engineer in the library that The child in the library that The scientist from the village that The child with great enthusiasm called praised encouraged, jumps high quickly.",3
"The dog by the river that The nurse in the library that The child from the village that The actor in the library that The dog from the city liked helped encouraged saw, is writing slowly.",4
The actor from the city that The lawyer during the morning that The manager with red shoes that The student called recognized encouraged is sleeping calmly.,3
"The player near the school that The engineer in the garden chased, is writing.",1
The artist in the garden that The dog during the morning that The cat from the village blamed called is writing carefully.,2
The actor that The girl in the garden that The engineer by the river that The singer with great enthusiasm that The student from the village watched supported helped scolded is resting eagerly.,4
"The artist near the school that The boy from the city liked, is studying.",1
"The boy with red shoes that The boy that The scientist from the city that The player with great enthusiasm that The manager near the school that The player in the library admired called questioned questioned chased, is shouting slowly.",5
The girl by the river that The farmer near the school saw is dancing happily.,1
"The student during the morning that The professor with red shoes that The farmer in the library that The cat from the village chased blamed saw, is working.",3
"The child from the city that The teacher with great enthusiasm that The engineer with great enthusiasm that The boy near the school that The writer with red shoes called called recognized blamed, is singing angrily.",4
The doctor with red shoes that The teacher near the school visited is reading.,1
The girl with red shoes is working.,0
"The girl from the city, is smiling.",0
The player from the city that The lawyer near the school that The doctor in the garden that The scientist in the library that The engineer from the city that The manager in the garden admired followed scolded encouraged called is working.,5
"The nurse with great enthusiasm, is shouting silently.",0
The engineer from the village that The student in the garden that The child in the library that The teacher by the river that The nurse with great enthusiasm saw met recognized watched is dancing silently.,4
"The manager, jumps high.",0
"The player in the library that The engineer from the village that The lawyer during the morning that The farmer helped ignored liked, is working.",3
The girl with great enthusiasm that The singer from the village that The doctor with red shoes supported saw is singing.,2
The professor from the village jumps high.,0
"The girl by the river that The lawyer in the library blamed, is singing sadly.",1
"The cat near the school that The engineer during the morning that The child followed watched, is resting happily.",2
The nurse in the library is writing.,0
The cat with great enthusiasm that The girl by the river that The lawyer by the river that The boy during the morning that The cat near the school saw ignored admired chased is shouting.,4
"The lawyer from the city that The dog that The cat in the garden visited saw, is barking.",2
The writer with red shoes that The scientist in the library that The student from the village that The artist by the river admired chased scolded is shouting proudly.,3
The student with red shoes that The professor with great enthusiasm watched is resting.,1
The professor in the garden that The player with red shoes that The actor in the garden that The teacher from the city ignored recognized recognized is smiling.,3
"The nurse in the library that The singer in the garden that The singer during the morning that The girl during the morning called recognized praised, is resting.",3
The singer from the village that The writer during the morning that The nurse by the river helped supported is singing slowly.,2
The child from the village that The girl near the school helped is sleeping silently.,1
The writer near the school that The child from the village saw jumps high.,1
"The girl during the morning that The scientist during the morning that The doctor with great enthusiasm helped visited, runs fast.",2
"The artist during the morning, is walking.",0
The player from the village that The nurse during the morning that The lawyer with red shoes that The writer with great enthusiasm supported blamed supported runs fast.,3
"The singer that The lawyer from the city ignored, is studying.",1
The dog by the river that The manager with red shoes that The teacher by the river that The student from the village helped liked watched is singing proudly.,3
The engineer from the village that The professor with great enthusiasm liked is barking.,1
The artist with red shoes that The singer from the village that The engineer from the city that The scientist during the morning blamed saw helped is dancing happily.,3
The teacher by the river that The student praised is resting.,1
The manager is studying.,0
"The girl from the city that The singer that The engineer by the river that The farmer from the village questioned followed followed, is reading silently.",3
The farmer in the library that The writer near the school that The engineer that The nurse in the garden helped saw helped is sleeping calmly.,3
"The manager from the city, is dancing slowly.",0
The engineer that The professor in the garden that The girl with great enthusiasm that The teacher in the library admired ignored questioned is singing angrily.,3
The artist by the river that The teacher by the river that The nurse in the library that The actor from the city that The scientist in the garden that The cat with red shoes helped praised questioned followed liked is walking carefully.,5
"The boy during the morning that The student by the river supported, is singing.",1
The scientist in the garden that The professor by the river blamed is reading calmly.,1
The child near the school that The girl from the city that The teacher near the school that The girl from the city that The lawyer near the school that The child in the library praised helped ignored helped blamed is laughing.,5
"The artist with red shoes that The farmer with red shoes that The dog that The student visited admired questioned, is writing.",3
"The scientist from the village that The boy with red shoes that The writer by the river saw scolded, jumps high sadly.",2
The student is laughing.,0
The farmer with red shoes that The boy by the river that The scientist with red shoes that The boy during the morning that The player with great enthusiasm that The professor visited visited chased watched called is resting.,5
"The actor from the city that The boy with great enthusiasm that The farmer with red shoes that The writer by the river that The student with red shoes blamed liked saw supported, is barking.",4
"The artist near the school, is studying.",0
"The writer from the village that The manager in the library followed, is shouting slowly.",1
The boy from the village that The teacher in the library that The girl from the village that The teacher in the garden that The artist from the city that The manager during the morning blamed praised blamed praised liked is writing carefully.,5
The actor with red shoes that The nurse from the village that The engineer with great enthusiasm scolded questioned is resting.,2
"The singer in the library that The professor during the morning praised, is laughing.",1
"The lawyer that The teacher in the garden that The cat by the river that The singer by the river helped admired supported, is barking calmly.",3
"The manager with red shoes that The professor during the morning liked, is shouting.",1
The child in the garden that The student with red shoes chased is writing carefully.,1
"The teacher in the library that The scientist from the village that The engineer in the library watched followed, is writing calmly.",2
The doctor during the morning that The professor from the village that The farmer with great enthusiasm that The teacher with red shoes that The scientist from the village that The child during the morning liked encouraged called questioned chased is walking angrily.,5
"The manager with red shoes that The professor in the garden that The teacher from the city that The teacher that The teacher liked encouraged recognized encouraged, is studying.",4
The doctor that The actor by the river that The professor during the morning met saw is reading.,2
