sentence,depth
The scientist that the student watched that the student met that the scientist watched that the scientist liked that the student called that the scientist followed that the scientist helped is barking.,7
The player that the girl saw jumps high.,1
The girl that the girl watched that the girl helped is studying.,2
The artist that the cat watched that the teacher chased that the student chased is studying.,3
The artist that the girl called that the student admired that the cat admired is studying.,3
The student that the student helped jumps high.,1
The girl that the boy followed that the girl watched that the artist followed runs fast.,3
The girl that the boy admired that the dog scolded that the teacher followed that the dog admired that the teacher scolded that the boy watched that the scientist liked that the student called is studying.,8
The artist that the cat watched that the scientist liked that the cat watched that the artist admired jumps high.,4
The dog that the girl liked that the student scolded that the teacher saw that the artist chased that the girl met runs fast.,5
The student that the doctor met that the girl chased that the artist called runs fast.,3
The artist that the student met jumps high.,1
The scientist that the cat helped that the boy saw that the scientist helped that the student called that the doctor watched jumps high.,5
The dog that the artist saw that the student followed that the artist saw that the boy called that the student helped that the teacher met that the cat met runs fast.,7
The doctor that the student liked that the boy scolded that the teacher watched jumps high.,3
The teacher that the student called that the teacher met that the cat helped that the scientist called that the scientist scolded is laughing.,5
The doctor that the teacher scolded that the artist chased that the scientist saw that the doctor chased that the doctor liked is reading.,5
The artist that the doctor saw jumps high.,1
The dog that the girl called that the dog called that the scientist watched that the boy met that the girl liked is laughing.,5
The dog that the girl helped that the student met that the student met that the teacher scolded is sleeping.,4
The boy that the scientist called that the dog chased that the boy helped that the student admired that the boy followed that the dog admired that the cat chased that the girl met is walking.,8
The student that the student followed that the dog admired that the boy helped that the girl called is reading.,4
The girl that the dog chased that the scientist followed that the teacher chased is reading.,3
The teacher that the girl helped that the teacher helped is reading.,2
The student that the teacher liked that the boy chased that the girl liked is sleeping.,3
The boy that the scientist saw that the boy saw that the cat called that the doctor helped is reading.,4
The player that the boy followed that the boy admired that the doctor called that the doctor followed is laughing.,4
The girl that the teacher met that the dog scolded is laughing.,2
The player that the dog followed that the student chased that the doctor scolded that the student called that the dog watched that the doctor scolded is barking.,6
The player that the student admired that the doctor watched that the dog followed that the girl called that the dog followed that the cat met is walking.,6
The artist that the student liked that the boy met that the girl chased that the girl helped that the student watched that the artist called that the doctor helped that the teacher liked is sleeping.,8
The boy that the girl watched that the student admired that the doctor chased that the boy saw that the cat saw that the dog chased that the doctor scolded that the artist helped jumps high.,8
The doctor that the scientist watched that the artist helped runs fast.,2
The teacher that the student scolded is laughing.,1
The doctor that the doctor helped that the boy liked that the artist helped that the scientist chased is reading.,4
The doctor that the girl chased that the cat watched that the doctor watched that the boy chased is laughing.,4
The scientist that the cat helped jumps high.,1
The dog that the teacher followed is reading.,1
The cat that the girl helped that the girl helped that the teacher chased that the artist watched that the boy saw that the cat scolded that the teacher called is laughing.,7
The girl that the doctor admired that the dog helped that the scientist called that the doctor called that the student followed that the dog watched that the student chased that the doctor helped is laughing.,8
The player that the cat met is walking.,1
The dog that the artist called is studying.,1
The cat that the doctor met is laughing.,1
The doctor that the cat liked that the dog saw that the girl liked that the student called jumps high.,4
The girl that the student saw that the artist liked that the girl met that the artist helped that the artist admired that the boy followed jumps high.,6
The scientist that the girl liked that the doctor chased is reading.,2
The scientist that the dog chased that the artist called that the student saw that the student helped that the student scolded that the student liked is reading.,6
The doctor that the cat helped that the dog called is walking.,2
The scientist that the doctor admired that the doctor saw is laughing.,2
The artist that the student called runs fast.,1
The cat that the teacher admired runs fast.,1
The scientist that the cat helped that the scientist scolded that the girl watched that the scientist liked is sleeping.,4
The dog that the doctor watched is barking.,1
The boy that the boy watched that the doctor saw that the cat saw that the girl helped that the artist watched that the teacher called is walking.,6
The girl that the scientist followed that the girl watched that the scientist liked that the doctor watched that the student scolded is reading.,5
The dog that the teacher saw that the doctor watched that the student admired that the doctor chased that the doctor admired that the scientist called that the doctor called that the doctor met is reading.,8
The doctor that the girl scolded that the girl helped that the doctor chased is laughing.,3
The girl that the girl scolded is barking.,1
The boy that the student scolded that the boy admired that the cat called that the artist followed runs fast.,4
The boy that the cat scolded that the student scolded that the artist helped that the dog helped jumps high.,4
The player that the boy liked that the girl met that the dog watched is walking.,3
The student that the boy chased that the doctor scolded that the scientist admired is sleeping.,3
The teacher that the cat helped that the boy watched that the doctor liked that the scientist met that the girl scolded that the scientist called that the cat scolded is studying.,7
The scientist that the boy followed that the dog met that the boy called is barking.,3
The student that the artist liked that the artist chased that the teacher followed is reading.,3
The boy that the doctor chased that the artist called that the boy saw that the boy met that the student helped that the teacher called that the doctor liked that the scientist followed is walking.,8
The dog that the boy saw is studying.,1
The scientist that the teacher followed that the teacher helped that the artist watched is reading.,3
The dog that the boy watched that the teacher admired is walking.,2
The cat that the scientist chased that the girl saw that the dog liked that the dog met is studying.,4
The artist that the dog admired that the boy watched runs fast.,2
The teacher that the girl called that the teacher called that the girl helped that the boy followed that the girl helped that the cat admired that the cat scolded that the dog followed is walking.,8
The player that the teacher watched that the girl met is barking.,2
The girl that the artist liked that the student saw that the artist scolded is reading.,3
The scientist that the scientist helped that the girl watched that the cat liked that the scientist admired that the doctor called that the student liked that the student helped is studying.,7
The scientist that the cat called that the doctor saw that the dog met is barking.,3
The dog that the student watched that the doctor called is barking.,2
The artist that the artist called is studying.,1
The scientist that the cat admired runs fast.,1
The player that the boy liked that the girl helped that the dog met that the teacher liked is sleeping.,4
The doctor that the teacher admired that the boy helped that the girl helped that the scientist scolded that the cat watched that the dog watched that the girl met jumps high.,7
The student that the dog scolded jumps high.,1
The teacher that the artist followed that the cat admired is reading.,2
The student that the dog admired jumps high.,1
The artist that the teacher saw that the doctor scolded that the dog followed that the doctor admired that the scientist called that the doctor helped that the scientist scolded that the dog watched runs fast.,8
The doctor that the student saw that the dog met is barking.,2
The teacher that the scientist scolded jumps high.,1
The scientist that the doctor saw that the dog helped that the student admired that the boy watched that the doctor saw is sleeping.,5
The boy that the boy admired that the cat called that the artist liked runs fast.,3
The cat that the cat admired that the artist helped is studying.,2
The girl that the doctor scolded that the scientist scolded that the doctor liked that the girl followed that the scientist chased is reading.,5
The doctor that the student scolded that the scientist saw that the dog met is sleeping.,3
The cat that the scientist scolded that the dog chased that the cat followed that the scientist liked that the artist watched is studying.,5
The artist that the girl scolded runs fast.,1
The boy that the girl scolded runs fast.,1
The boy that the boy saw that the student called is studying.,2
The student that the cat met that the dog watched that the artist called that the scientist admired that the artist followed that the girl liked that the scientist scolded that the scientist followed is studying.,8
The artist that the artist saw that the dog called is laughing.,2
The player that the boy saw that the teacher saw that the artist saw that the scientist helped that the doctor followed is barking.,5
The boy that the artist followed that the artist watched that the cat saw that the dog called that the doctor liked that the boy scolded is walking.,6
The girl that the dog helped is studying.,1
The doctor that the doctor scolded that the scientist scolded that the dog liked that the girl saw that the student admired jumps high.,5
The girl that the student admired that the artist watched that the cat chased that the artist helped runs fast.,4
The student that the student watched is laughing.,1
The teacher that the scientist admired that the cat admired that the doctor chased jumps high.,3
The teacher that the doctor chased that the teacher followed that the doctor helped is walking.,3
The player that the teacher followed that the dog met that the scientist liked that the scientist helped that the boy met that the teacher watched is studying.,6
The student that the boy met that the cat chased is studying.,2
The cat that the dog watched is sleeping.,1
The cat that the girl followed that the dog followed that the dog met that the doctor chased that the girl chased that the girl chased that the teacher helped jumps high.,7
The cat that the dog saw that the dog met that the dog chased that the girl chased that the artist admired that the dog scolded that the student liked is walking.,7
The student that the boy called that the boy admired that the cat admired that the teacher saw that the artist helped that the student followed is laughing.,6
The dog that the girl watched that the artist saw that the artist called that the student helped is walking.,4
The student that the artist admired that the doctor helped that the student called that the artist liked that the teacher scolded that the cat followed runs fast.,6
The artist that the teacher chased that the girl met that the student scolded that the teacher liked that the girl liked that the cat chased that the teacher helped that the boy scolded runs fast.,8
The dog that the doctor liked that the cat watched that the artist watched that the artist liked is barking.,4
The dog that the girl met is barking.,1
The dog that the girl chased that the artist chased that the dog saw that the artist liked jumps high.,4
The player that the teacher followed that the scientist scolded that the artist called that the student chased that the girl watched that the girl saw that the boy met is sleeping.,7
The girl that the scientist admired is reading.,1
The doctor that the teacher watched that the doctor watched that the cat followed that the cat met jumps high.,4
The doctor that the student helped that the boy watched that the cat liked is walking.,3
The cat that the boy scolded that the student liked that the doctor followed that the cat saw that the scientist admired that the dog called is laughing.,6
The student that the cat admired that the doctor met is laughing.,2
The artist that the doctor called that the artist helped that the student called that the teacher helped is barking.,4
The dog that the dog chased that the cat met that the scientist liked that the cat admired is walking.,4
The artist that the scientist called that the doctor met that the scientist called that the boy admired that the teacher liked that the boy admired that the doctor met that the girl scolded is studying.,8
The teacher that the dog saw that the teacher saw is studying.,2
The dog that the scientist called is barking.,1
The player that the dog chased that the girl met is laughing.,2
The dog that the doctor called jumps high.,1
The boy that the scientist scolded that the dog called that the doctor watched jumps high.,3
The girl that the boy chased that the teacher called that the scientist called is walking.,3
The scientist that the doctor watched that the student chased that the girl helped that the boy scolded that the student helped that the student helped that the girl liked is walking.,7
The doctor that the student met that the teacher watched that the boy followed that the boy met that the doctor met is reading.,5
The student that the girl helped that the student chased runs fast.,2
The teacher that the dog helped that the dog chased that the cat helped that the student watched that the boy liked that the doctor chased that the student watched is barking.,7
The doctor that the doctor saw that the doctor called that the artist watched that the scientist saw that the artist admired that the boy liked that the girl liked runs fast.,7
The cat that the boy watched that the boy followed that the artist met that the scientist chased is walking.,4
The dog that the cat called that the artist met that the boy followed that the boy met that the scientist met that the boy followed that the teacher watched is barking.,7
The dog that the teacher saw that the artist called that the scientist followed is studying.,3
The student that the artist called that the cat watched that the cat chased that the cat liked is laughing.,4
The cat that the doctor watched is reading.,1
The cat that the girl liked that the teacher met that the scientist scolded that the artist watched that the teacher admired that the student called that the cat met that the artist watched is studying.,8
The girl that the cat watched that the student watched that the teacher liked is laughing.,3
The player that the dog helped that the boy helped that the artist scolded that the artist chased is walking.,4
The cat that the student met that the scientist chased that the boy liked that the doctor admired that the cat helped that the teacher admired that the girl scolded is sleeping.,7
The cat that the girl admired that the student watched that the artist saw that the scientist followed that the scientist watched that the girl followed that the cat saw is laughing.,7
The teacher that the girl helped that the scientist helped is sleeping.,2
The player that the teacher helped is barking.,1
The artist that the student followed that the girl followed is sleeping.,2
The doctor that the scientist scolded that the boy liked jumps high.,2
The player that the cat chased that the scientist called that the scientist liked that the cat chased is sleeping.,4
The student that the dog watched that the cat admired that the doctor admired is laughing.,3
The student that the teacher helped that the artist helped that the artist admired that the dog saw that the artist followed that the cat chased that the student chased that the scientist scolded is reading.,8
The scientist that the student chased that the student admired that the doctor met that the doctor followed that the boy followed that the artist admired that the teacher saw that the student called is studying.,8
The scientist that the student saw that the artist scolded that the teacher chased that the dog chased that the scientist met that the boy liked is reading.,6
The boy that the boy followed is barking.,1
The teacher that the cat met that the boy admired that the teacher saw that the cat scolded that the artist followed is studying.,5
The artist that the boy met that the doctor called that the teacher saw that the cat followed that the artist called that the doctor liked is barking.,6
The player that the dog helped that the artist met that the girl saw that the doctor liked that the cat saw that the boy followed that the artist watched jumps high.,7
The boy that the boy saw that the artist watched that the scientist liked that the boy called that the doctor saw that the artist chased that the artist admired that the artist helped jumps high.,8
The dog that the teacher chased that the teacher liked that the student helped that the girl followed jumps high.,4
The teacher that the boy liked jumps high.,1
The artist that the girl met that the student scolded that the doctor helped that the dog met that the teacher liked that the teacher liked that the boy watched that the student met is studying.,8
The scientist that the boy met that the student watched that the teacher admired that the teacher liked that the student helped runs fast.,5
The player that the girl called is laughing.,1
The cat that the teacher watched that the scientist liked that the boy met that the artist met that the scientist chased jumps high.,5
The boy that the girl saw that the girl watched that the girl met is sleeping.,3
The boy that the teacher liked that the teacher saw that the cat liked that the artist liked that the doctor helped is reading.,5
The girl that the cat scolded that the artist called that the student chased that the teacher admired that the doctor watched is studying.,5
The doctor that the artist admired that the boy watched that the artist followed that the doctor admired jumps high.,4
The artist that the girl followed that the cat saw is studying.,2
The player that the scientist admired that the boy called that the artist called that the student admired that the dog admired that the boy saw is sleeping.,6
The artist that the scientist called that the doctor saw is sleeping.,2
The player that the cat scolded that the dog watched that the scientist chased that the artist scolded that the girl liked is walking.,5
The doctor that the artist scolded that the cat called that the cat followed is laughing.,3
The girl that the cat saw that the boy followed that the girl watched runs fast.,3
The cat that the teacher liked that the cat scolded that the girl chased runs fast.,3
The player that the cat helped that the boy saw that the girl followed is barking.,3
The girl that the teacher watched that the doctor called that the student watched that the scientist helped that the dog followed that the doctor followed that the scientist liked that the doctor saw is laughing.,8
The dog that the boy scolded that the dog watched that the artist admired that the cat scolded that the girl chased that the scientist scolded that the cat helped is sleeping.,7
The doctor that the cat liked that the student followed that the student liked that the student watched that the scientist helped that the cat met runs fast.,6
The girl that the girl met that the teacher called that the cat admired that the girl helped that the doctor admired that the student saw that the teacher liked that the girl met jumps high.,8
The student that the doctor admired that the girl chased is reading.,2
The girl that the student saw that the scientist scolded that the dog helped that the girl admired is reading.,4
The cat that the teacher scolded that the girl followed that the student watched that the cat admired is sleeping.,4
The girl that the cat chased is walking.,1
The boy that the scientist saw that the boy liked that the student saw jumps high.,3
The artist that the scientist chased is sleeping.,1
The artist that the doctor scolded that the student chased that the doctor followed that the artist scolded that the artist admired that the doctor saw that the artist met that the dog met jumps high.,8
The scientist that the teacher saw that the doctor met is barking.,2
The dog that the scientist watched that the scientist chased that the student liked that the student scolded that the student called that the doctor liked is studying.,6
The teacher that the cat scolded that the dog chased is sleeping.,2
The scientist that the doctor saw that the teacher called jumps high.,2
The artist that the boy liked that the teacher called that the artist scolded that the student called that the cat watched is studying.,5
The teacher that the cat followed that the cat admired that the dog chased is laughing.,3
The girl that the scientist met is barking.,1
The doctor that the teacher liked that the doctor admired is studying.,2
The girl that the student watched that the artist watched that the boy met that the dog admired that the artist called that the doctor scolded that the girl helped is reading.,7
The girl that the boy called that the dog saw that the scientist scolded is reading.,3
The scientist that the student watched is reading.,1
The artist that the doctor liked that the boy scolded that the boy called that the artist scolded that the dog met that the dog called that the dog chased is walking.,7
The dog that the student helped that the teacher called that the cat helped that the teacher saw that the teacher called that the student scolded that the student admired is walking.,7
The artist that the boy helped is studying.,1
The doctor that the student admired that the girl watched that the artist watched is barking.,3
The player that the teacher saw jumps high.,1
The player that the cat scolded that the student saw that the teacher chased that the cat admired that the artist liked is sleeping.,5
The artist that the teacher liked that the scientist liked that the cat admired that the teacher helped that the artist admired that the girl saw that the teacher chased jumps high.,7
The cat that the dog helped runs fast.,1
The dog that the girl admired that the boy chased that the student followed is sleeping.,3
The player that the student scolded that the dog helped that the student met is sleeping.,3
The student that the artist chased is laughing.,1
The teacher that the dog saw is walking.,1
The student that the dog watched jumps high.,1
The boy that the boy admired that the dog chased is reading.,2
The teacher that the cat followed that the boy watched is sleeping.,2
The cat that the teacher saw that the scientist liked that the scientist met that the teacher watched that the cat met that the teacher admired that the student scolded runs fast.,7
The girl that the doctor chased that the artist scolded that the dog watched that the student liked that the student followed that the dog liked that the teacher scolded that the artist followed runs fast.,8
The player that the teacher followed that the doctor called that the boy followed that the artist saw that the girl met that the teacher chased is laughing.,6
The girl that the doctor chased that the dog watched that the cat liked that the girl followed that the cat followed that the girl scolded that the dog followed that the scientist chased is barking.,8
The student that the boy scolded that the artist watched that the student followed is walking.,3
The girl that the dog called that the doctor chased is walking.,2
The dog that the doctor followed that the artist saw jumps high.,2
The boy that the scientist chased that the teacher liked is studying.,2
The girl that the teacher scolded is walking.,1
The student that the cat helped that the scientist met runs fast.,2
The girl that the teacher saw that the cat chased that the cat met that the cat scolded that the artist met that the boy watched that the boy met is studying.,7
The cat that the teacher chased that the dog helped that the cat chased is sleeping.,3
The cat that the student chased that the boy watched that the artist followed is reading.,3
The doctor that the cat liked that the dog met that the student watched that the doctor saw that the girl liked is laughing.,5
The girl that the boy watched that the dog met that the artist helped jumps high.,3
The player that the cat followed that the girl watched is sleeping.,2
The student that the doctor met that the doctor called that the teacher liked that the student chased is barking.,4
The girl that the girl watched that the girl called that the cat helped that the artist saw that the boy liked that the dog met that the teacher watched is sleeping.,7
The player that the teacher scolded is studying.,1
The cat that the scientist watched that the student called that the dog saw is barking.,3
The player that the dog met that the cat saw that the boy saw that the boy helped is walking.,4
The cat that the cat called that the girl met that the girl helped that the cat called that the teacher called is reading.,5
The cat that the artist watched that the girl liked that the dog followed that the dog called that the doctor admired that the boy helped that the girl chased is sleeping.,7
The girl that the girl liked that the teacher scolded that the boy scolded that the doctor liked that the student followed that the boy followed that the artist met that the dog chased is reading.,8
The scientist that the teacher called that the teacher helped that the artist called that the girl helped that the dog scolded is studying.,5
The girl that the doctor chased that the girl watched that the dog admired that the girl followed that the boy followed is studying.,5
The artist that the cat called that the doctor chased that the student chased runs fast.,3
The player that the doctor scolded that the scientist admired is reading.,2
The cat that the cat admired that the artist scolded that the girl saw that the cat helped is barking.,4
The cat that the student chased that the student helped that the cat saw is studying.,3
The doctor that the teacher saw is laughing.,1
The girl that the teacher chased that the dog followed is barking.,2
The student that the girl met that the scientist scolded that the scientist called that the girl chased that the artist watched that the doctor chased is studying.,6
The teacher that the girl liked that the doctor liked is walking.,2
The girl that the dog met is reading.,1
The boy that the student chased that the boy followed that the scientist scolded that the doctor called that the teacher scolded that the girl met jumps high.,6
The artist that the dog admired that the scientist helped that the teacher met that the teacher helped that the artist liked runs fast.,5
The girl that the girl admired that the doctor helped jumps high.,2
The doctor that the boy admired that the teacher helped that the doctor helped that the student watched jumps high.,4
The cat that the student met that the cat liked jumps high.,2
The artist that the doctor scolded that the scientist watched that the dog followed that the teacher met that the scientist scolded that the dog admired is sleeping.,6
The doctor that the student liked that the teacher chased that the dog admired that the dog scolded that the doctor scolded that the teacher chased that the dog met is barking.,7
The teacher that the cat met that the girl liked is laughing.,2
The girl that the dog followed that the girl followed that the dog helped that the dog scolded that the artist liked that the cat saw is sleeping.,6
The scientist that the boy scolded that the teacher watched that the girl watched that the boy helped that the cat called is walking.,5
The dog that the girl chased that the girl chased that the doctor watched that the cat liked is studying.,4
The scientist that the artist watched that the girl met that the doctor admired that the artist called that the scientist scolded that the boy liked that the girl chased is barking.,7
The cat that the cat liked that the boy helped that the cat saw that the doctor called that the teacher followed that the scientist watched is reading.,6
The girl that the boy saw that the dog admired is barking.,2
The player that the teacher met that the teacher scolded that the dog helped that the girl helped that the scientist met that the dog liked is sleeping.,6
The artist that the girl followed that the artist liked is sleeping.,2
The artist that the girl saw that the doctor chased that the teacher followed that the dog chased runs fast.,4
The artist that the artist liked that the girl chased runs fast.,2
The girl that the girl followed that the doctor watched that the girl called that the dog followed that the cat watched that the dog chased that the student admired is barking.,7
The player that the teacher chased that the student called that the boy liked is sleeping.,3
The boy that the boy chased that the cat liked is sleeping.,2
The boy that the cat chased that the student chased that the scientist followed jumps high.,3
The doctor that the student chased that the teacher liked that the student called is walking.,3
The student that the artist saw that the scientist scolded that the dog saw that the boy saw that the scientist saw that the girl chased that the dog called that the artist chased runs fast.,8
The scientist that the doctor liked that the boy helped that the student helped that the girl watched that the boy called that the boy called jumps high.,6
The artist that the dog followed is barking.,1
The artist that the student called that the girl saw that the doctor followed runs fast.,3
The scientist that the scientist saw that the doctor watched that the girl watched runs fast.,3
The girl that the girl called that the doctor helped that the doctor followed that the girl met that the doctor admired that the artist met that the girl admired is reading.,7
The dog that the doctor liked that the cat called that the boy admired is laughing.,3
The teacher that the scientist admired is studying.,1
The cat that the teacher liked that the dog saw that the boy called that the doctor helped is barking.,4
The doctor that the boy watched that the artist watched that the cat called that the student saw that the girl helped that the scientist scolded that the doctor watched that the dog met runs fast.,8
The teacher that the boy chased is studying.,1
The girl that the teacher liked is sleeping.,1
The student that the scientist helped that the teacher met is sleeping.,2
The doctor that the cat admired that the girl helped runs fast.,2
The teacher that the girl scolded that the boy admired that the scientist saw that the cat admired that the boy watched that the scientist watched that the doctor called that the cat watched jumps high.,8
The doctor that the teacher met is reading.,1
The scientist that the boy scolded that the boy saw is barking.,2
The girl that the scientist watched that the student followed that the boy admired that the cat scolded that the scientist admired runs fast.,5
The artist that the student watched that the girl saw that the student saw that the scientist watched jumps high.,4
The student that the dog met is studying.,1
The cat that the cat followed that the dog followed that the girl saw that the boy admired is laughing.,4
The cat that the scientist met that the doctor chased that the teacher chased that the dog helped that the artist followed that the doctor chased that the boy admired that the doctor liked is reading.,8
The player that the scientist watched is barking.,1
The girl that the cat met that the cat helped that the boy met that the cat scolded is laughing.,4
The cat that the scientist liked that the artist helped that the boy watched that the artist helped that the cat liked that the girl admired is barking.,6
The doctor that the student called that the artist met that the boy chased that the boy saw that the student met that the girl met that the dog watched that the dog admired is laughing.,8
The boy that the dog followed that the teacher helped that the student watched that the student chased that the boy helped that the scientist followed is barking.,6
The girl that the dog helped that the student saw that the dog called that the scientist watched that the doctor scolded that the teacher followed is laughing.,6
The doctor that the student chased that the boy chased that the dog met runs fast.,3
The girl that the student helped that the artist admired that the girl followed that the dog helped that the artist scolded that the scientist met is barking.,6
The student that the student saw jumps high.,1
The player that the girl helped that the cat chased that the doctor admired that the doctor admired is walking.,4
The teacher that the girl followed that the girl chased that the doctor followed that the cat watched is studying.,4
The player that the cat helped that the boy liked that the boy followed that the scientist admired is reading.,4
The player is laughing.,0
The teacher that the girl called that the artist liked is barking.,2
The teacher that the student watched that the teacher helped that the teacher watched that the scientist met that the doctor called is walking.,5
The boy that the doctor scolded that the girl watched that the girl watched is studying.,3
The boy that the artist called that the doctor saw is reading.,2
The scientist that the artist helped that the girl liked that the scientist liked is walking.,3
The teacher that the student admired that the scientist called that the boy admired that the teacher liked is walking.,4
The student that the scientist followed that the doctor scolded that the scientist watched that the cat watched that the scientist followed that the girl met that the girl liked is laughing.,7
The doctor that the scientist helped that the boy scolded that the boy saw that the girl followed that the scientist met that the cat scolded is sleeping.,6
The boy that the student followed that the cat scolded that the artist called that the dog chased that the girl watched that the teacher helped runs fast.,6
The scientist that the artist followed is studying.,1
The player that the artist chased jumps high.,1
The student that the boy watched that the student scolded that the teacher saw is sleeping.,3
The teacher that the teacher called that the student watched that the scientist chased is barking.,3
The boy that the boy chased is barking.,1
The artist that the teacher liked that the dog admired that the cat liked that the student helped that the boy liked is studying.,5
The student that the student watched that the scientist chased that the dog liked that the boy met that the girl scolded that the scientist met jumps high.,6
The boy that the cat liked that the boy saw that the scientist helped that the artist met that the dog met is reading.,5
The artist that the girl admired that the doctor scolded that the scientist liked that the dog followed is reading.,4
The teacher that the girl helped that the artist admired that the student saw that the teacher watched that the girl admired that the doctor liked that the doctor met that the scientist helped is reading.,8
The doctor that the student chased that the teacher helped that the dog watched that the cat met that the doctor called that the artist followed is barking.,6
The scientist that the doctor saw that the girl met is walking.,2
The teacher that the girl admired that the scientist met that the scientist chased that the cat admired runs fast.,4
The scientist that the boy followed that the dog met that the artist chased that the girl liked that the artist met that the doctor admired that the doctor followed that the boy chased is reading.,8
The teacher that the boy liked that the cat helped jumps high.,2
The dog that the cat liked that the girl followed that the boy watched that the girl called that the boy called is barking.,5
The player that the dog followed that the cat followed that the teacher called that the cat called that the artist watched that the artist met jumps high.,6
The cat that the dog met that the doctor liked runs fast.,2
The doctor that the girl followed that the teacher met that the teacher called that the girl saw that the boy watched is studying.,5
The girl that the dog liked is walking.,1
The girl that the doctor scolded that the boy met is walking.,2
The dog that the artist followed that the girl admired that the dog scolded that the student helped that the scientist scolded jumps high.,5
The dog that the girl scolded that the doctor liked that the girl helped that the cat liked that the boy met runs fast.,5
The girl that the cat admired that the dog helped that the cat admired that the boy chased that the doctor liked that the teacher admired that the scientist met is laughing.,7
The teacher that the doctor saw that the artist liked that the cat met that the doctor followed that the boy liked that the doctor chased that the student called jumps high.,7
The boy that the scientist helped that the boy scolded that the scientist scolded that the girl helped that the girl scolded that the boy admired that the artist called is sleeping.,7
The boy that the scientist watched that the student called that the doctor saw that the student followed that the teacher admired that the scientist followed that the boy called that the scientist called is sleeping.,8
The scientist that the teacher helped is reading.,1
The girl that the teacher admired is walking.,1
The player that the artist liked is sleeping.,1
The girl that the cat admired that the dog saw that the boy called that the dog admired that the doctor helped that the cat liked that the artist admired that the dog chased is walking.,8
The teacher that the doctor followed that the boy saw runs fast.,2
The dog that the girl watched that the artist saw is sleeping.,2
The dog that the scientist scolded that the dog followed that the dog admired is reading.,3
The boy that the cat admired that the girl followed that the student watched that the dog scolded that the dog met that the cat admired that the teacher liked jumps high.,7
The doctor that the dog called that the scientist admired that the scientist saw jumps high.,3
The dog that the cat followed that the doctor admired is walking.,2
The scientist that the cat admired that the student met jumps high.,2
The player that the girl called that the boy liked that the dog admired that the dog liked that the student called is studying.,5
The dog that the boy scolded jumps high.,1
The teacher that the boy liked that the dog saw that the artist scolded that the teacher chased that the scientist called that the scientist scolded is studying.,6
The cat that the teacher saw that the boy met that the artist scolded that the cat watched that the boy watched is barking.,5
The cat that the boy scolded that the doctor watched is laughing.,2
The artist that the student called that the teacher admired that the doctor liked is studying.,3
The scientist that the doctor scolded that the girl scolded that the cat called jumps high.,3
The boy that the scientist helped that the girl scolded that the doctor watched that the student watched that the scientist met that the boy scolded that the dog chased that the scientist followed is sleeping.,8
The scientist that the cat liked that the scientist met that the girl watched that the dog called that the scientist watched is reading.,5
The artist that the dog helped that the boy chased is walking.,2
The artist that the teacher liked is laughing.,1
The player that the cat met is laughing.,1
The dog that the scientist scolded that the boy scolded that the dog saw that the cat met is studying.,4
The artist that the boy followed is walking.,1
The artist that the student admired that the dog helped that the teacher scolded that the student helped that the scientist admired that the student chased that the scientist followed that the student admired is laughing.,8
The artist that the artist chased is studying.,1
The cat that the dog called is barking.,1
The girl that the boy met that the teacher liked that the cat liked is reading.,3
The teacher that the doctor chased that the teacher watched that the scientist chased that the artist admired that the teacher saw that the student scolded that the scientist watched that the cat chased is barking.,8
The teacher that the artist chased is barking.,1
The doctor that the girl scolded that the student saw that the student called runs fast.,3
The teacher that the boy met is walking.,1
The student that the artist helped that the doctor followed is sleeping.,2
The cat that the dog watched that the dog saw that the doctor chased that the doctor called that the cat scolded that the doctor chased that the artist admired is studying.,7
The dog that the teacher watched that the doctor admired that the doctor scolded that the boy admired that the scientist saw that the girl met that the student chased that the teacher liked is barking.,8
The cat that the boy watched that the teacher admired that the doctor called that the teacher watched that the girl saw that the teacher liked that the cat followed runs fast.,7
The dog that the cat called that the scientist liked that the teacher helped that the artist saw is barking.,4
The cat that the doctor helped that the teacher helped that the dog helped that the student scolded that the teacher scolded that the girl met that the doctor admired is walking.,7
The student that the artist followed that the scientist liked that the teacher chased that the boy chased that the girl scolded that the dog scolded that the student scolded that the teacher admired is laughing.,8
The boy that the dog admired that the boy followed that the artist followed that the scientist met that the scientist admired is reading.,5
The boy that the cat helped that the girl met that the artist saw that the cat scolded that the girl admired that the student admired jumps high.,6
The artist that the teacher helped that the teacher met that the scientist liked that the scientist chased is walking.,4
The teacher that the girl saw runs fast.,1
The dog that the artist helped that the boy admired that the student chased is barking.,3
The doctor that the teacher saw that the girl saw that the student scolded that the scientist admired that the artist met is studying.,5
The boy that the cat watched that the doctor followed that the cat met is studying.,3
The boy that the boy met that the artist followed is laughing.,2
The player that the cat watched that the teacher watched that the cat watched that the scientist scolded that the artist chased that the cat admired is reading.,6
The player that the student scolded is studying.,1
The teacher that the doctor scolded that the boy liked that the student met is sleeping.,3
The scientist that the dog followed that the scientist chased that the boy followed that the artist chased that the cat helped that the doctor followed that the doctor helped that the cat met is studying.,8
The player that the girl helped that the artist chased that the artist saw that the student called that the boy admired that the scientist called that the cat helped that the cat admired is sleeping.,8
The teacher that the boy chased that the dog liked that the dog watched that the dog chased jumps high.,4
The scientist that the boy met that the girl admired that the scientist admired that the student liked is reading.,4
The girl that the student called runs fast.,1
The teacher that the student scolded that the artist liked that the teacher called that the doctor chased that the boy followed is walking.,5
The cat that the boy liked that the scientist liked that the girl followed is studying.,3
The girl that the artist liked that the scientist called that the artist chased that the boy called is laughing.,4
